"COUNTRY","Country","KEY_IND_PC","Key indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,5.665,,
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.979,,
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,5.377,,
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,5.42,,
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,5.01,,
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,4.33,"B","Break"
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,5.03,"B","Break"
"GBR","United Kingdom","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.67,"B","Break"
"ARG","Argentina","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,9.77,,
"ARG","Argentina","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,9.65,,
"ARG","Argentina","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,9.93,,
"ARG","Argentina","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,10,,
"ARG","Argentina","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,10.17,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,2.252,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,2.237,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,2.239,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,2.279,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,2.2,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,2.3,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,2.4,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,2.6,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,2.6,,
"BRA","Brazil","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,2.5,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,5.958,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,6.343,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,6.258,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,6.201,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,6.128,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,6.081,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,6.024,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,6.243,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,6.36,,
"CHL","Chile","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,6.461,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,7.943,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,7.896,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,8.057,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,7.989,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,8.13,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,8.202,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,8.292,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,8.257,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,8.232,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,8.502,,
"COL","Colombia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,8.791,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,6.56,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,6.56,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,6.734,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,6.476,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,6.729,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,6.767,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,6.784,,
"CRI","Costa Rica","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,6.63,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,4.436,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,4.27,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.396,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,4.546,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,4.763,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,4.94,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,5.49,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,5.33,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,5.97,"B","Break"
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,6.29,,
"HRV","Croatia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,6.64,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,13,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,12.6,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,12.8,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,13,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,13,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,14.1,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,16.5,,
"EGY","Egypt","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,16.2,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,3.5,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,3.3,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,3.3,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,3,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,3.1,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,3.8,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,4.1,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,4.1,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.1,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,3.9,,
"EST","Estonia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,4.3,,
"IND","India","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,4.37,,
"IND","India","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.63,,
"IND","India","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,4.94,,
"IND","India","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,5.31,,
"IDN","Indonesia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,6.84,,
"IDN","Indonesia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,6.68,,
"IDN","Indonesia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,6.87,,
"IDN","Indonesia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,7.75,,
"IDN","Indonesia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,8.37,"P","Provisional value"
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,3.3,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,3.2,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,3.4,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,3.4,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,3.4,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,3.6,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,3.7,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,3.7,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,3.6,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,3.72,,
"ISR","Israel","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,3.61,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,7.537,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,7.689,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,7.697,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,7.263,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,8.248,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,7.776,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,8.466,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,8.235,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,8.915,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,8.426,,
"LVA","Latvia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,8.48,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,4,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,4.1,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.3,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,4.5,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,4.4,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,4.6,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,4.8,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,4.8,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.8,,
"LTU","Lithuania","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,4.9,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,13.94,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,14.24,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,13.68,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,13.93,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,14.478,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,15.368,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,14.612,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,14.122,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,15.746,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,15.755,,
"MLT","Malta","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,14.89,,
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,4.122,,
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,4.127,,
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.306,,
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,4.472,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,4.567,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,4.667,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,4.7,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,4.7,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.8,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,4.8,"E","Estimated value"
"MAR","Morocco","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,5,"E","Estimated value"
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,10.7,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,11.2,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,11.4,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,11.7,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,12.1,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,12.4,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,12.7,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,12.8,,
"PHL","Philippines","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,12.8,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,7.177,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,7.447,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,7.405,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,7.025,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,7.1,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,7.005,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,7.136,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,7.272,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,7.721,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,7.691,,
"SVN","Slovenia","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2018","2018","PC","Percentage","0","Units",,,7.682,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2008","2008","PC","Percentage","0","Units",,,4.3,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2009","2009","PC","Percentage","0","Units",,,4.2,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2010","2010","PC","Percentage","0","Units",,,4.4,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2011","2011","PC","Percentage","0","Units",,,4.4,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2012","2012","PC","Percentage","0","Units",,,4.5,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2013","2013","PC","Percentage","0","Units",,,4.4,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,4.5,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2015","2015","PC","Percentage","0","Units",,,4.3,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2016","2016","PC","Percentage","0","Units",,,4.4,,
"ZAF","South Africa","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2017","2017","PC","Percentage","0","Units",,,4.5,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2010","2010","PC","Percentage","0","Units",,,7.271,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2011","2011","PC","Percentage","0","Units",,,7.53,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2012","2012","PC","Percentage","0","Units",,,7.553,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2013","2013","PC","Percentage","0","Units",,,7.518,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2014","2014","PC","Percentage","0","Units",,,7.478,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2015","2015","PC","Percentage","0","Units",,,7.322,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2016","2016","PC","Percentage","0","Units",,,7.095,,
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2017","2017","PC","Percentage","0","Units",,,7.23,"P","Provisional value"
"FRA","France","KEYIND_TOURGDPPC","Tourism GDP (direct) as % of total GDP","2018","2018","PC","Percentage","0","Units",,,7.365,"P","Provisional value"
"TUR","Turkey","KEYIND_TOUREMPDIRECTPC","Total tourism employment (direct) as % of total employment","2014","2014","PC","Percentage","0","Units",,,6.945,,
